file_name	section	paragraph	sentence_num	mention_text	candidate_entity_iri	candidate_entity_label	candidate_entity_aliases	confidence	sentence
PMC7710706	Introduction	1	5	peripheral	FBbt:00110875	peripheral cell	PC,FBbt:00110875,niche peripheral cell	0.9112139344215393	While this overall organization is now well established, we still have only very limited understanding of how such descending and peripheral inputs control locomotor circuits [6].
PMC7710706	Introduction	1	6	descending	FBbt:00047511	adult descending neuron	DN,FBbt:00047511	0.9331408739089966	Determining how descending and peripheral inputs control motor circuits for walking thus remains an important open question in basic neuroscience, with the potential to inform approaches in human therapy [7] and robotics [8].
PMC7710706	Introduction	1	6	peripheral	FBbt:00110875	peripheral cell	PC,FBbt:00110875,niche peripheral cell	0.9112139344215393	Determining how descending and peripheral inputs control motor circuits for walking thus remains an important open question in basic neuroscience, with the potential to inform approaches in human therapy [7] and robotics [8].
PMC7710706	Introduction	2	1	transition	FBbt:00047029	transition cell	TC,FBbt:00047029,basal cell of terminal filament	0.8944843411445618	One of the most striking descending controls of leg motor circuits effects a transition from forward to backward walking.
PMC7710706	Introduction	2	6	transition	FBbt:00047029	transition cell	TC,FBbt:00047029,basal cell of terminal filament	0.8944843411445618	The transition to backward walking thus provides an excellent paradigm to explore the more general question of how descending inputs from the brain make the myriad adjustments in motor circuits necessary to effect a smooth and coordinated change in walking direction.
PMC7710706	Introduction	2	6	descending	FBbt:00047511	adult descending neuron	DN,FBbt:00047511	0.9331408739089966	The transition to backward walking thus provides an excellent paradigm to explore the more general question of how descending inputs from the brain make the myriad adjustments in motor circuits necessary to effect a smooth and coordinated change in walking direction.
PMC7710706	Introduction	2	6	brain	FBbt:00110636	adult cerebral ganglion	CRG,FBbt:00110636,SPG,adult supraesophageal ganglion,brain,cerebrum	1.0	The transition to backward walking thus provides an excellent paradigm to explore the more general question of how descending inputs from the brain make the myriad adjustments in motor circuits necessary to effect a smooth and coordinated change in walking direction.
PMC7710706	Introduction	3	1	Drosophila	FBbt:00000001	organism	Drosophila,FBbt:00000001,whole organism	1.0	Here we begin to investigate the descending control of locomotor circuits for backward walking in Drosophila.
PMC7710706	Introduction	3	3	Moonwalker Descending Neurons	FBbt:00111308	adult moonwalker descending neuron	MDN,FBbt:00111308,MDN neuron	0.878943681716919	These sensory cues are believed to act primarily through a single class of descending neurons, called the Moonwalker Descending Neurons (MDNs), which act as command-type neurons for backward walking [11].
PMC7710706	Introduction	3	6	mechanosensory	FBbt:00049612	mechanosensory eo neuron	mechanosensory neuron of eo-type sensillum,FBbt:00049612	0.9720582365989685	MDNs receive input from neurons conveying mechanosensory cues [12] (representing a possible obstacle) and from visual neurons that detect a looming stimulus [13] (a potential threat).
PMC7710706	Introduction	3	7	larvae	FBbt:00005837	embryonic/larval neuromuscular junction	larval NMJ,FBbt:00005837,larval neuromuscular junction	0.8501152396202087	The MDNs are also present in larvae, where they mediate backward crawling [14].
PMC7710706	Introduction	3	8	larvae	FBbt:00005837	embryonic/larval neuromuscular junction	larval NMJ,FBbt:00005837,larval neuromuscular junction	0.8501152396202087	Presumably, MDNs control very different motor circuits in the larvae and adult, as the former produce peristaltic waves of the body wall musculature whereas the latter generate the stepping action of legs.
PMC7710706	Introduction	3	8	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0	Presumably, MDNs control very different motor circuits in the larvae and adult, as the former produce peristaltic waves of the body wall musculature whereas the latter generate the stepping action of legs.
PMC7710706	Introduction	3	9	larval	FBbt:00005837	embryonic/larval neuromuscular junction	larval NMJ,FBbt:00005837,larval neuromuscular junction	0.9999999403953552	While some progress has been made in identifying the larval motor circuits that the MDNs engage for backward crawling [14], the motor circuits they activate in the adult for backward walking remain unknown.
PMC7710706	Introduction	3	9	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0	While some progress has been made in identifying the larval motor circuits that the MDNs engage for backward crawling [14], the motor circuits they activate in the adult for backward walking remain unknown.
PMC7710706	Introduction	4	1	leg joint	FBbt:00004645	leg joint	adult leg joint,FBbt:00004645,leg articulation	1.0	By studying leg joint kinematics, we found that the adult MDNs drive coordinated changes in stepping patterns across all three pairs of legs, with the strongest impact on the hindlegs.
PMC7710706	Introduction	4	1	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0	By studying leg joint kinematics, we found that the adult MDNs drive coordinated changes in stepping patterns across all three pairs of legs, with the strongest impact on the hindlegs.
PMC7710706	Introduction	4	2	MDN	FBbt:00111308	adult moonwalker descending neuron	MDN,FBbt:00111308,MDN neuron	1.0	By combining anatomical and functional approaches, we identify several dozen morphologically distinct candidate MDN target cell types in the ventral nerve cord (VNC).
PMC7710706	Introduction	4	2	ventral nerve cord	FBbt:00005097	ventral nerve cord	ventral nervous system,FBbt:00005097	1.0	By combining anatomical and functional approaches, we identify several dozen morphologically distinct candidate MDN target cell types in the ventral nerve cord (VNC).
PMC7710706	Introduction	4	2	VNC	FBbt:00001102	larval ventral nerve cord	larval ventral ganglion,FBbt:00001102,ventral cord,vnc	1.0	By combining anatomical and functional approaches, we identify several dozen morphologically distinct candidate MDN target cell types in the ventral nerve cord (VNC).
PMC7710706	Introduction	4	4	T3	FBbt:00000019	metathoracic segment	metathorax,FBbt:00000019,t3,thoracic segment 3	1.0	The LBL40 neurons-specific to the T3 segment-mediate tibia flexion during the power stroke of backward walking.
PMC7710706	Introduction	4	5	segments	FBbt:00111027	adult thoracic neuromere	TG segment,FBbt:00111027,adult thoracic ganglion segment	0.9221962094306946	The LUL130 neurons-present in all segments but activated by MDN most strongly in T3-lift the hindlegs to initiate swing phase.
PMC7710706	Introduction	4	5	MDN	FBbt:00111308	adult moonwalker descending neuron	MDN,FBbt:00111308,MDN neuron	1.0	The LUL130 neurons-present in all segments but activated by MDN most strongly in T3-lift the hindlegs to initiate swing phase.
PMC7710706	Introduction	4	6	hindleg	FBbt:00004707	metathoracic leg	T3 leg,FBbt:00004707,hindleg,third leg	1.0	These two MDN-effector neurons thus mediate two critical hindleg movements in backward walking: the power stroke during stance phase (LBL40) and elevation at the start of swing phase (LUL130).
PMC7710706	Introduction	5	1	MDN	FBbt:00111308	adult moonwalker descending neuron	MDN,FBbt:00111308,MDN neuron	1.0	Models for the descending control of motor circuits have generally emphasized either of two extreme scenarios: a command-type of control, in which a single type of descending neuron, like MDN, effects a coordinated set of changes of many muscle movements, versus a more distributed, population-type of control, in which a single type of descending neuron modulates a limited set of motor outputs, with many such descending inputs working in combination to produce a coordinated pattern of muscle movements.
PMC7710706	Introduction	5	1	descending	FBbt:00047511	adult descending neuron	DN,FBbt:00047511	0.9331408739089966	Models for the descending control of motor circuits have generally emphasized either of two extreme scenarios: a command-type of control, in which a single type of descending neuron, like MDN, effects a coordinated set of changes of many muscle movements, versus a more distributed, population-type of control, in which a single type of descending neuron modulates a limited set of motor outputs, with many such descending inputs working in combination to produce a coordinated pattern of muscle movements.
PMC7710706	Introduction	5	2	lower	FBbt:00110191	lower toe of larval mushroom body medial lobe	MAML,FBbt:00110191,MB-MA,axonal side branches,bulbous swelling,lower toe,ma,medial appendix of larval mushroom body	0.8997003436088562	Intuitively, command-type descending neurons might be expected to exert a relatively high-level, centralized control on motor circuits, whereas population-type descending neurons might impinge at a lower level, close to the specific motor outputs they control.
PMC7710706	Introduction	5	3	MDN	FBbt:00111308	adult moonwalker descending neuron	MDN,FBbt:00111308,MDN neuron	1.0	Our analysis of MDN outputs suggests, however, that command-type neurons can also act in a highly distributed and localized manner: We propose that MDN acts as a command-type neuron because its distributed outputs collectively effect a state switch in motor circuit network dynamics-from a resting or forward walking state to a backward walking state.
PMC7710706	Introduction	5	3	neuron	FBbt:00001564	U neuron	U motor neuron,FBbt:00001564,U/CQ neuron	1.0	Our analysis of MDN outputs suggests, however, that command-type neurons can also act in a highly distributed and localized manner: We propose that MDN acts as a command-type neuron because its distributed outputs collectively effect a state switch in motor circuit network dynamics-from a resting or forward walking state to a backward walking state.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	1	1	MDN	FBbt:00111308	adult moonwalker descending neuron	MDN,FBbt:00111308,MDN neuron	1.0	Before embarking on a detailed investigation of how MDN couples to leg motor circuits, we first sought to better understand how MDN activation impacts leg movements.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	1	3	MDN	FBbt:00111308	adult moonwalker descending neuron	MDN,FBbt:00111308,MDN neuron	1.0	To determine how MDN alters leg joint kinematics, we acquired high-speed (200 fps) videos of tethered flies walking on a suspended ball [15], and used the DeepLabCut software [16] to train a neural network to automatically detect the positions of each leg joint (Fig 1a and Supplementary Movie 1).
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	1	3	leg joint	FBbt:00004645	leg joint	adult leg joint,FBbt:00004645,leg articulation	1.0	To determine how MDN alters leg joint kinematics, we acquired high-speed (200 fps) videos of tethered flies walking on a suspended ball [15], and used the DeepLabCut software [16] to train a neural network to automatically detect the positions of each leg joint (Fig 1a and Supplementary Movie 1).
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	1	5	proximal	FBbt:00048292	proximal larval optic neuropil	LONp,FBbt:00048292,proximal LON	0.9270682334899902	From proximal to distal, these are the body-coxa, coxa-trochanter, femur-tibia, and tibia-tarsus joints (Fig 1b.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	1	5	distal	FBbt:00048290	distal larval optic neuropil	LONd,FBbt:00048290,distal LON	0.8982616066932678	From proximal to distal, these are the body-coxa, coxa-trochanter, femur-tibia, and tibia-tarsus joints (Fig 1b.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	1	5	tibia-tarsus joints	FBbt:00051086	prothoracic tibia-tarsus joint	T1 tibia-tarsus joint,FBbt:00051086	0.9317386150360107	From proximal to distal, these are the body-coxa, coxa-trochanter, femur-tibia, and tibia-tarsus joints (Fig 1b.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	1	6	Drosophila	FBbt:00000001	organism	Drosophila,FBbt:00000001,whole organism	1.0	In Drosophila, as in many other insects [17], the trochanter-femur joint has limited mobility).
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	2	3	lateral	FBbt:00004044	LN period neuron	LC,FBbt:00004044,LN,LN per neuron,adult lateral neuron,lateral cell,lateral neuron	0.8629997968673706	The fore- and hindlegs are generally oriented parallel to the fly’s body axis, and so the lateral placement of our video camera provides the best perspective for tracking joint angles in these legs.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	2	4	femur-tibia joints	FBbt:00051083	prothoracic femur-tibia joint	T1 femur-tibia joint,FBbt:00051083	0.9309054017066956	We found that the two joints with the greatest range of motion in both forward and backward walking were the coxa-trochanter and femur-tibia joints (Fig 1b, d, g, h).
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	2	6	femur-tibia joints	FBbt:00051083	prothoracic femur-tibia joint	T1 femur-tibia joint,FBbt:00051083	0.9309054017066956	During forward walking, the foreleg coxa-trochanter and femur-tibia joints were flexed in stance phase and extended in swing phase; the hindleg joints were flexed in swing and extended in stance.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	3	2	leg joint	FBbt:00004645	leg joint	adult leg joint,FBbt:00004645,leg articulation	1.0	In these experiments, we first monitored leg joint kinematics in an intact fly upon MDN activation, then bilaterally amputated the tarsal tips from one pair of legs before again activating MDN and videotaping leg movements.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	3	2	MDN	FBbt:00111308	adult moonwalker descending neuron	MDN,FBbt:00111308,MDN neuron	1.0	In these experiments, we first monitored leg joint kinematics in an intact fly upon MDN activation, then bilaterally amputated the tarsal tips from one pair of legs before again activating MDN and videotaping leg movements.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	3	3	leg joints	FBbt:00004645	leg joint	adult leg joint,FBbt:00004645,leg articulation	0.9619534015655518	Tarsal amputation prevents the leg from gaining any traction on the ground but preserves all the leg joints.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	3	4	midleg	FBbt:00004685	mesothoracic leg	T2 leg,FBbt:00004685,middle leg,midleg,second leg	1.0	We found that the fore- and midleg amputees were still able to walk backwards, whereas the hindleg amputees could not (Fig 1i, j and Supplementary Movie 2).
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	3	4	hindleg	FBbt:00004707	metathoracic leg	T3 leg,FBbt:00004707,hindleg,third leg	1.0	We found that the fore- and midleg amputees were still able to walk backwards, whereas the hindleg amputees could not (Fig 1i, j and Supplementary Movie 2).
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	3	5	hindleg	FBbt:00004707	metathoracic leg	T3 leg,FBbt:00004707,hindleg,third leg	1.0	Thus, it is primarily the stance phase power stroke of the hindleg that drives the body backwards when MDN is activated.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	3	5	MDN	FBbt:00111308	adult moonwalker descending neuron	MDN,FBbt:00111308,MDN neuron	1.0	Thus, it is primarily the stance phase power stroke of the hindleg that drives the body backwards when MDN is activated.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	4	1	MDN	FBbt:00111308	adult moonwalker descending neuron	MDN,FBbt:00111308,MDN neuron	1.0	We conclude from this series of experiments that MDN induces backward walking predominantly by engaging the muscles that control the hindleg coxa-trochanter and femur-tibia joints.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	4	1	hindleg	FBbt:00004707	metathoracic leg	T3 leg,FBbt:00004707,hindleg,third leg	1.0	We conclude from this series of experiments that MDN induces backward walking predominantly by engaging the muscles that control the hindleg coxa-trochanter and femur-tibia joints.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	4	1	femur-tibia joints	FBbt:00051083	prothoracic femur-tibia joint	T1 femur-tibia joint,FBbt:00051083	0.9309054017066956	We conclude from this series of experiments that MDN induces backward walking predominantly by engaging the muscles that control the hindleg coxa-trochanter and femur-tibia joints.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	4	2	MDN	FBbt:00111308	adult moonwalker descending neuron	MDN,FBbt:00111308,MDN neuron	1.0	MDN switches the phases of flexion and extension for these joints during the stepping cycle, and enhances their movement in the hindleg so as to mirror those of the corresponding foreleg joints during forward walking.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	4	2	hindleg	FBbt:00004707	metathoracic leg	T3 leg,FBbt:00004707,hindleg,third leg	1.0	MDN switches the phases of flexion and extension for these joints during the stepping cycle, and enhances their movement in the hindleg so as to mirror those of the corresponding foreleg joints during forward walking.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	4	3	hindleg	FBbt:00004707	metathoracic leg	T3 leg,FBbt:00004707,hindleg,third leg	1.0	As a result of these adjustments to hindleg stepping, it is the hindlegs that provide the main propulsive force during backward walking.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	4	4	MDN	FBbt:00111308	adult moonwalker descending neuron	MDN,FBbt:00111308,MDN neuron	1.0	MDN likely also provides neural input to the midleg and foreleg motor circuits.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	4	4	midleg	FBbt:00004685	mesothoracic leg	T2 leg,FBbt:00004685,middle leg,midleg,second leg	1.0	MDN likely also provides neural input to the midleg and foreleg motor circuits.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	4	5	MDN	FBbt:00111308	adult moonwalker descending neuron	MDN,FBbt:00111308,MDN neuron	1.0	However, MDN’s impact in these segments is considerably weaker and, in the absence of any drive from the hindlegs, insufficient to propel the animal backwards.
PMC7710706	Results; Joint kinematics suggest that hindlegs dominate MDN-triggered backward walking	4	5	segments	FBbt:00111027	adult thoracic neuromere	TG segment,FBbt:00111027,adult thoracic ganglion segment	0.9221962094306946	However, MDN’s impact in these segments is considerably weaker and, in the absence of any drive from the hindlegs, insufficient to propel the animal backwards.
PMC7710706	Results; Trans-Tango reveals cells postsynaptic to MDNs	1	1	MDN	FBbt:00111308	adult moonwalker descending neuron	MDN,FBbt:00111308,MDN neuron	1.0	Having determined how MDN activation changes leg kinematics, we next sought to trace the neural circuits through which MDN effects these changes.
PMC7710706	Results; Trans-Tango reveals cells postsynaptic to MDNs	1	2	VNC	FBbt:00001102	larval ventral nerve cord	larval ventral ganglion,FBbt:00001102,ventral cord,vnc	1.0	In a first approach, we used the trans-Tango method [18] to identify cells in the VNC likely to be postsynaptic to MDNs.
PMC7710706	Results; Trans-Tango reveals cells postsynaptic to MDNs	1	4	VNC	FBbt:00001102	larval ventral nerve cord	larval ventral ganglion,FBbt:00001102,ventral cord,vnc	1.0	We targeted the trans-Tango ligand to MDNs and the trans-Tango receptor to all neurons, and acquired confocal images of the VNC to visualize postsynaptic cells labeled by an mtdTomato-3HA reporter (Fig 2a).
PMC7710706	Results; Trans-Tango reveals cells postsynaptic to MDNs	1	5	VNC	FBbt:00001102	larval ventral nerve cord	larval ventral ganglion,FBbt:00001102,ventral cord,vnc	1.0	A large number of cells in the VNC were MDN trans-Tango-positive, and, as expected, their neurites overlap extensively with the axonal arborizations of the MDNs in all three leg neuropils (Fig 2a).
PMC7710706	Results; Trans-Tango reveals cells postsynaptic to MDNs	1	5	MDN	FBbt:00111308	adult moonwalker descending neuron	MDN,FBbt:00111308,MDN neuron	1.0	A large number of cells in the VNC were MDN trans-Tango-positive, and, as expected, their neurites overlap extensively with the axonal arborizations of the MDNs in all three leg neuropils (Fig 2a).
PMC7710706	Results; Trans-Tango reveals cells postsynaptic to MDNs	1	8	imaged	FBbt:00003004	adult	imago,FBbt:00003004	0.8784415125846863	A total of 541 samples were imaged by confocal microscopy and registered onto a common reference template (ref.
PMC7710706	Results; Trans-Tango reveals cells postsynaptic to MDNs	2	2	cell	FBbt:00004781	wing basal cell 1	C' cell,FBbt:00004781	1.0	We identified 65 morphologically distinct cell types amongst the 541 samples, and segmented a representative cell of each class (Fig 2c).
PMC7710706	Results; Trans-Tango reveals cells postsynaptic to MDNs	2	6	MT	FBbt:00003836	medullary tangential neuron	Mt,FBbt:00003836	1.0	For the purposes of this work, we assigned these cell types provisional names starting with MT (for “MDN trans-Tango”), followed by either an A for ascending neurons or 1, 2, or 3 for interneurons in the T1, T2, or T3 segments, respectively, and finally a consecutive two-digit number (Fig 2c).
PMC7710706	Results; Trans-Tango reveals cells postsynaptic to MDNs	2	6	MDN	FBbt:00111308	adult moonwalker descending neuron	MDN,FBbt:00111308,MDN neuron	1.0	For the purposes of this work, we assigned these cell types provisional names starting with MT (for “MDN trans-Tango”), followed by either an A for ascending neurons or 1, 2, or 3 for interneurons in the T1, T2, or T3 segments, respectively, and finally a consecutive two-digit number (Fig 2c).
PMC7710706	Results; Trans-Tango reveals cells postsynaptic to MDNs	2	6	T1	FBbt:00000017	prothoracic segment	prothorax,FBbt:00000017,t1,thoracic segment 1	1.0	For the purposes of this work, we assigned these cell types provisional names starting with MT (for “MDN trans-Tango”), followed by either an A for ascending neurons or 1, 2, or 3 for interneurons in the T1, T2, or T3 segments, respectively, and finally a consecutive two-digit number (Fig 2c).
PMC7710706	Results; Trans-Tango reveals cells postsynaptic to MDNs	2	6	T2	FBbt:00000018	mesothoracic segment	mesothorax,FBbt:00000018,t2,thoracic segment 2	1.0	For the purposes of this work, we assigned these cell types provisional names starting with MT (for “MDN trans-Tango”), followed by either an A for ascending neurons or 1, 2, or 3 for interneurons in the T1, T2, or T3 segments, respectively, and finally a consecutive two-digit number (Fig 2c).
PMC7710706	Results; Trans-Tango reveals cells postsynaptic to MDNs	2	6	T3	FBbt:00000019	metathoracic segment	metathorax,FBbt:00000019,t3,thoracic segment 3	1.0	For the purposes of this work, we assigned these cell types provisional names starting with MT (for “MDN trans-Tango”), followed by either an A for ascending neurons or 1, 2, or 3 for interneurons in the T1, T2, or T3 segments, respectively, and finally a consecutive two-digit number (Fig 2c).
PMC7710706	Results; Trans-Tango reveals cells postsynaptic to MDNs	2	6	segments	FBbt:00111027	adult thoracic neuromere	TG segment,FBbt:00111027,adult thoracic ganglion segment	0.9221962094306946	For the purposes of this work, we assigned these cell types provisional names starting with MT (for “MDN trans-Tango”), followed by either an A for ascending neurons or 1, 2, or 3 for interneurons in the T1, T2, or T3 segments, respectively, and finally a consecutive two-digit number (Fig 2c).
PMC7710706	Results; Volumetric calcium imaging reveals cell types responsive to MDN activation	1	1	sign	FBbt:00047427	adult SIFamide cell of pars intercerebralis	SIFa,FBbt:00047427,SIFamide	1.0	Labeling with trans-Tango neither provides information as to the strength or sign of synaptic connections, nor can it reveal cell types that are functionally responsive to the MDNs but not amongst their immediate postsynaptic partners.
PMC7710706	Results; Volumetric calcium imaging reveals cell types responsive to MDN activation	1	1	synaptic	FBbt:00005815	dense body	NMJ synaptic ribbon,FBbt:00005815	0.9042073488235474	Labeling with trans-Tango neither provides information as to the strength or sign of synaptic connections, nor can it reveal cell types that are functionally responsive to the MDNs but not amongst their immediate postsynaptic partners.
PMC7710706	Results; Volumetric calcium imaging reveals cell types responsive to MDN activation	1	3	VNC	FBbt:00001102	larval ventral nerve cord	larval ventral ganglion,FBbt:00001102,ventral cord,vnc	1.0	We optogenetically activated the MDNs using CsChrimson [20] and monitored calcium responses at 1 Hz in the VNC with GCaMP6s [21].
PMC7710706	Results; Volumetric calcium imaging reveals cell types responsive to MDN activation	1	4	MDN	FBbt:00111308	adult moonwalker descending neuron	MDN,FBbt:00111308,MDN neuron	1.0	MDN was activated with a series of 20-s red-light pulses, one per minute over a 10-min period.
PMC7710706	Results; Volumetric calcium imaging reveals cell types responsive to MDN activation	1	6	VNC	FBbt:00001102	larval ventral nerve cord	larval ventral ganglion,FBbt:00001102,ventral cord,vnc	1.0	In initial experiments in which GCaMP6s was expressed in all neurons, or all glutamatergic neurons, we reproducibly observed both excitatory and inhibitory responses in the VNC, predominantly but not exclusively in the T3 segment (Fig 3b and Supplementary Movie 3).
PMC7710706	Results; Volumetric calcium imaging reveals cell types responsive to MDN activation	1	6	T3	FBbt:00000019	metathoracic segment	metathorax,FBbt:00000019,t3,thoracic segment 3	1.0	In initial experiments in which GCaMP6s was expressed in all neurons, or all glutamatergic neurons, we reproducibly observed both excitatory and inhibitory responses in the VNC, predominantly but not exclusively in the T3 segment (Fig 3b and Supplementary Movie 3).
PMC7710706	Results; Volumetric calcium imaging reveals cell types responsive to MDN activation	1	6	segment	FBbt:00111027	adult thoracic neuromere	TG segment,FBbt:00111027,adult thoracic ganglion segment	0.9999999403953552	In initial experiments in which GCaMP6s was expressed in all neurons, or all glutamatergic neurons, we reproducibly observed both excitatory and inhibitory responses in the VNC, predominantly but not exclusively in the T3 segment (Fig 3b and Supplementary Movie 3).
PMC7710706	Results; Volumetric calcium imaging reveals cell types responsive to MDN activation	3	2	MDN	FBbt:00111308	adult moonwalker descending neuron	MDN,FBbt:00111308,MDN neuron	1.0	We provisionally refer to these cell types here as MF cells (MDN functional imaging).
