file_name	section	paragraph	sentence_num	mention_text	candidate_entity_iri	candidate_entity_label	candidate_entity_aliases	confidence	sentence
PMC7156266	Abstract	1	7	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0	Through time-dependent conditional knock-out of Unc-4, we found that its function is required during development, but not in the adult, to regulate the above events.
PMC7156266	[Introduction]	2	3	lots	FBbt:00000533	mesothoracic lateral oblique muscle cell	LO,FBbt:00000533	1.0	There is lots to like about this study, particularly the clear logic and rigorous application of genetic techniques designed to squeeze out as much specificity as possible.
PMC7156266	[Introduction]	2	7	complex	FBbt:00040001	lateral complex	LX,FBbt:00040001	0.8953744173049927	Its rigour is impressive and it makes it clear that to understand how combinations of transcription factors regulate cellular properties, which then combine to shape specific behavioural outputs, remains a complex and challenging task.
PMC7156266	[Introduction]	4	1	Drosophila	FBbt:00000001	organism	Drosophila,FBbt:00000001,whole organism	1.0	"Thank you for submitting your work entitled ""Unc-4 acts to promote neuronal identity and development of the take-off circuit in the Drosophila CNS"" for consideration by eLife."
PMC7156266	[Introduction]	4	1	CNS	FBbt:00005094	central nervous system	CNS,FBbt:00005094	1.0	"Thank you for submitting your work entitled ""Unc-4 acts to promote neuronal identity and development of the take-off circuit in the Drosophila CNS"" for consideration by eLife."
PMC7156266	[Introduction]	7	1	Drosophila	FBbt:00000001	organism	Drosophila,FBbt:00000001,whole organism	1.0	This report uses the powerful genetic tools of Drosophila to characterize the expression and function of the conserved Unc-4 transcription factor during the development of the adult CNS.
PMC7156266	[Introduction]	7	1	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0	This report uses the powerful genetic tools of Drosophila to characterize the expression and function of the conserved Unc-4 transcription factor during the development of the adult CNS.
PMC7156266	[Introduction]	7	1	CNS	FBbt:00005094	central nervous system	CNS,FBbt:00005094	1.0	This report uses the powerful genetic tools of Drosophila to characterize the expression and function of the conserved Unc-4 transcription factor during the development of the adult CNS.
PMC7156266	[Introduction]	7	2	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0	They show that Unc-4 is expressed in about half of the hemilineages that generate the adult ventral nerve cord.
PMC7156266	[Introduction]	7	2	ventral nerve cord	FBbt:00005097	ventral nerve cord	ventral nervous system,FBbt:00005097	1.0	They show that Unc-4 is expressed in about half of the hemilineages that generate the adult ventral nerve cord.
PMC7156266	[Introduction]	7	3	hemilineage	FBbt:00049539	Notch ON hemilineage neuron	A hemilineage neuron,FBbt:00049539	0.903265118598938	They use hemilineage specific Gal4 lines to determine the lineage-specific function of Unc-4, finding lineage-specific LOF phenotypes in two hemilineages.
PMC7156266	[Introduction]	7	3	LOF	FBbt:00007131	larval optic focus	LOF,FBbt:00007131	1.0	They use hemilineage specific Gal4 lines to determine the lineage-specific function of Unc-4, finding lineage-specific LOF phenotypes in two hemilineages.
PMC7156266	[Introduction]	7	6	LOF	FBbt:00007131	larval optic focus	LOF,FBbt:00007131	1.0	Similarly, Unc-4 LOF in hemilineage 7B results in failure to innervate T2 leg neuropil and a highly specific flight take-off defect (no jump).
PMC7156266	[Introduction]	7	6	T2	FBbt:00000018	mesothoracic segment	mesothorax,FBbt:00000018,t2,thoracic segment 2	1.0	Similarly, Unc-4 LOF in hemilineage 7B results in failure to innervate T2 leg neuropil and a highly specific flight take-off defect (no jump).
PMC7156266	[Introduction]	7	6	neuropil	FBbt:00005139	neuropil	neuropil,FBbt:00005139	1.0	Similarly, Unc-4 LOF in hemilineage 7B results in failure to innervate T2 leg neuropil and a highly specific flight take-off defect (no jump).
PMC7156266	[Introduction]	8	2	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0	"The positives of this paper are the importance of characterizing a highly conserved transcription factor, the quality of the experiments and conclusions, and the identification of an entry point for subsequent characterization of an adult flight ""jump"" neural circuit."
PMC7156266	[Introduction]	9	1	lots	FBbt:00000533	mesothoracic lateral oblique muscle cell	LO,FBbt:00000533	1.0	There is lots to like about this study, particularly the clear logic and rigorous application of genetic techniques designed to squeeze out as much specificity as possible.
PMC7156266	[Introduction]	9	6	complex	FBbt:00040001	lateral complex	LX,FBbt:00040001	0.8953744173049927	Its rigour is impressive and it makes it clear that to understand how combinations of transcription factors regulate cellular properties, which then combine to shape specific behavioural outputs, remains a complex and challenging task.
PMC7156266	[Introduction]	9	7	neuroblasts	FBbt:00005146	neuroblast	NB,FBbt:00005146,neural stem cell	0.9228275418281555	Here, the discussion is helpful in highlighting the importance to consider the evolutionary timeline of anatomical-developmental features, such as the conserved ground-plan of neuroblasts relative to genes such as Unc-4 having been harness in the diversification of hemilineages.
PMC7156266	[Introduction]	12	1	neuron	FBbt:00001564	U neuron	U motor neuron,FBbt:00001564,U/CQ neuron	1.0	b) that for most that do require Unc-4 this is developmental rather than later/post-mitotic (it is not unlikely that neuron cell fate is occurring in at least two waves of specification: early spatial/temporal fate via transient cues, and then post-mitotic consolidation of fate via long-lasting gene expression programs (TF combinations).
PMC7156266	[Introduction]	13	1	lineage	FBbt:00048923	lineage NB1-2 neuron	lineage 1 neuron,FBbt:00048923	0.863726019859314	c) that Unc-4 is required for very different aspects in different lineage contexts;
PMC7156266	[Introduction]	17	1	larval	FBbt:00005837	embryonic/larval neuromuscular junction	larval NMJ,FBbt:00005837,larval neuromuscular junction	0.9999999403953552	- I think it is important to say whether you are mentioning larval hemilineages or both embryonic and larval hemilineages in the Introduction and Results.
PMC7156266	[Introduction]	17	1	embryonic	FBbt:00047097	primary neuron	embryonic lineage neuron,FBbt:00047097,embryonic neuron,larval neuron,primary lineage neuron	0.95000159740448	- I think it is important to say whether you are mentioning larval hemilineages or both embryonic and larval hemilineages in the Introduction and Results.
PMC7156266	[Introduction]	17	2	embryonic	FBbt:00047097	primary neuron	embryonic lineage neuron,FBbt:00047097,embryonic neuron,larval neuron,primary lineage neuron	0.95000159740448	"For example, does the term ""individual hemilineages"" refer to both embryonic and post-embryonic hemilineages?"
PMC7156266	[Introduction]	17	3	embryonic	FBbt:00047097	primary neuron	embryonic lineage neuron,FBbt:00047097,embryonic neuron,larval neuron,primary lineage neuron	0.95000159740448	For example, the last paragraph of the Introduction mentions hemilineages multiple times without distinguishing embryonic and post-embryonic hemilineages.
PMC7156266	[Introduction]	18	1	7B	FBbt:00051243	dopaminergic PPL1 fan-shaped body layer 7 neuron	FB7B,FBbt:00051243,SMPSLPFB7	0.9644079804420471	- Is it known whether the 7B neurons that project to the leg neuropil are direct premotor neurons?
PMC7156266	[Introduction]	18	1	neuropil	FBbt:00005139	neuropil	neuropil,FBbt:00005139	1.0	- Is it known whether the 7B neurons that project to the leg neuropil are direct premotor neurons?
PMC7156266	[Introduction]	18	2	lineage	FBbt:00048923	lineage NB1-2 neuron	lineage 1 neuron,FBbt:00048923	0.863726019859314	One of this lineage (A07f2) is directly premotor to Eve^+ motor neurons in the larva (Zarin et al., BioRx55007iv 2019 Table 3) so it would be nice to add this information for the adult neurons.
PMC7156266	[Introduction]	18	2	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0	One of this lineage (A07f2) is directly premotor to Eve^+ motor neurons in the larva (Zarin et al., BioRx55007iv 2019 Table 3) so it would be nice to add this information for the adult neurons.
PMC7156266	[Introduction]	26	1	neuropil	FBbt:00005139	neuropil	neuropil,FBbt:00005139	1.0	- I would appreciate a thin dashed line around the leg neuropil in the relevant figures.
PMC7156266	[Introduction]	31	1	D	FBbt:00048431	adult abdominal dorsal multidendritic neuron ddaC	D neuron,FBbt:00048431	0.8554139137268066	"Figure 7: panels C and D to replace ""o"" with a proper zero."
PMC7156266	[Introduction]	34	1	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0	“Through time-dependent conditional knock-out of Unc-4, we found that its function is required during development, but not in the adult, to regulate the above events.”
PMC7156266	[Introduction]	36	1	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0	“Similarly, pan-neuronal deletion of Unc-4 specifically in the adult did not lead to any apparent behavioral defect even though Unc-4 expression is maintained in all Unc-4^+ lineages throughout adult life, suggesting that Unc-4 function is dispensable in mature neurons after eclosion under standard lab conditions.
PMC7156266	[Introduction]	36	2	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0	Future work will be required to ascertain whether Unc-4 functions during adult life or in more than two of its expressing hemilineages during development.
PMC7156266	[Introduction]	36	3	7B	FBbt:00051243	dopaminergic PPL1 fan-shaped body layer 7 neuron	FB7B,FBbt:00051243,SMPSLPFB7	0.9644079804420471	Nonetheless, our work shows that Unc-4 executes distinct functions in the 7B and 11A lineages.”
PMC7156266	[Introduction]	37	1	postembryonic hemilineages	FBbt:00048898	lineage 2 secondary neuron	hemilineage 2A secondary neuron,FBbt:00048898,lineage NB2-1 Notch ON secondary neuron,lineage NB2-1 secondary neuron,postembryonic 2A hemilineage neuron,postembryonic lineage 2 neuron,postembryonic lineage NB2-1 Notch ON neuron,postembryonic lineage NB2-1 neuron	0.8849684000015259	We appreciate this point and have added the following sentence to address it and clarify that our study is based entirely on postembryonic hemilineages.
PMC7156266	[Introduction]	39	1	postembryonic hemilineages	FBbt:00048898	lineage 2 secondary neuron	hemilineage 2A secondary neuron,FBbt:00048898,lineage NB2-1 Notch ON secondary neuron,lineage NB2-1 secondary neuron,postembryonic 2A hemilineage neuron,postembryonic lineage 2 neuron,postembryonic lineage NB2-1 Notch ON neuron,postembryonic lineage NB2-1 neuron	0.8849684000015259	“In this paper, we focus only on postembryonic hemilineages, which from this point on in the paper we refer to as hemilineages for simplicity.”
PMC7156266	[Introduction]	40	2	larval	FBbt:00005837	embryonic/larval neuromuscular junction	larval NMJ,FBbt:00005837,larval neuromuscular junction	0.9999999403953552	It is possible that larval motif is retained in the adult CNS.
PMC7156266	[Introduction]	40	2	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0	It is possible that larval motif is retained in the adult CNS.
PMC7156266	[Introduction]	40	2	CNS	FBbt:00005094	central nervous system	CNS,FBbt:00005094	1.0	It is possible that larval motif is retained in the adult CNS.
PMC7156266	[Introduction]	40	3	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0	Unfortunately, we do not have any data for or against a premotor function of 7B neurons in the adult.
PMC7156266	[Introduction]	40	4	TTMn	FBbt:00007406	tergotrochanteral muscle motor neuron	TDTmn,FBbt:00007406,TTMn,tergal depressor of trochanter muscle motor neuron,tt MN	1.0	Future work will investigate whether 7B neurons synapses with jump related motor neurons such as TTMn and TLMn.
PMC7156266	[Introduction]	42	1	hemilineage	FBbt:00049539	Notch ON hemilineage neuron	A hemilineage neuron,FBbt:00049539	0.903265118598938	“Unc-4 expression in these hemilineages is restricted to postmitotic neurons and it appears to mark uniformly all neurons within a hemilineage during larval and adult life (Lacin et al., 2014; Lacin and Truman, 2016).”
PMC7156266	[Introduction]	42	1	larval	FBbt:00005837	embryonic/larval neuromuscular junction	larval NMJ,FBbt:00005837,larval neuromuscular junction	0.9999999403953552	“Unc-4 expression in these hemilineages is restricted to postmitotic neurons and it appears to mark uniformly all neurons within a hemilineage during larval and adult life (Lacin et al., 2014; Lacin and Truman, 2016).”
PMC7156266	[Introduction]	42	1	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0	“Unc-4 expression in these hemilineages is restricted to postmitotic neurons and it appears to mark uniformly all neurons within a hemilineage during larval and adult life (Lacin et al., 2014; Lacin and Truman, 2016).”
PMC7156266	[Introduction]	44	1	postembryonic hemilineages	FBbt:00048898	lineage 2 secondary neuron	hemilineage 2A secondary neuron,FBbt:00048898,lineage NB2-1 Notch ON secondary neuron,lineage NB2-1 secondary neuron,postembryonic 2A hemilineage neuron,postembryonic lineage 2 neuron,postembryonic lineage NB2-1 Notch ON neuron,postembryonic lineage NB2-1 neuron	0.8849684000015259	“We previously showed that all of the Unc-4^+ postembryonic hemilineages are cholinergic and that half of all cholinergic hemilineages (7 of 14) express Unc-4 in the VNC (Lacinet al., 2019).”
PMC7156266	[Introduction]	44	1	VNC	FBbt:00001102	larval ventral nerve cord	larval ventral ganglion,FBbt:00001102,ventral cord,vnc	1.0	“We previously showed that all of the Unc-4^+ postembryonic hemilineages are cholinergic and that half of all cholinergic hemilineages (7 of 14) express Unc-4 in the VNC (Lacinet al., 2019).”
PMC7156266	Introduction	1	2	CNS	FBbt:00005094	central nervous system	CNS,FBbt:00005094	1.0	Millions to billions of neurons, each one essentially unique, precisely interconnect to create a functional central nervous system (CNS) that drives animal behavior (Herculano-Houzel, 2009).
PMC7156266	Introduction	1	3	complex	FBbt:00040001	lateral complex	LX,FBbt:00040001	0.8953744173049927	Work over several decades shows that developmentally established layers of spatial and temporal organization underlie the genesis of a complex CNS.
PMC7156266	Introduction	1	3	CNS	FBbt:00005094	central nervous system	CNS,FBbt:00005094	1.0	Work over several decades shows that developmentally established layers of spatial and temporal organization underlie the genesis of a complex CNS.
PMC7156266	Introduction	1	5	pMN	FBbt:00048500	larval antennal-pharyngeal nerve motor neuron	AN motor neuron,FBbt:00048500,PMN,larval pharyngeal motor neuron	0.9999999403953552	The pMN progenitors are located in a narrow layer in the ventral spinal cord and generate all motor neurons (Tsuchida et al., 1994; Pfaff et al., 1996; Briscoe et al., 2000).
PMC7156266	Introduction	1	6	interneuronal	FBbt:00001604	UMI interneuron	MP3 cell,FBbt:00001604,MP3 neuron,unpaired median interneuron	0.8523295521736145	Similarly, twelve distinct pools of progenitors that arise in distinct dorso-ventral domains generate at least 22 distinct interneuronal lineages.
PMC7156266	Introduction	1	7	lineage	FBbt:00048923	lineage NB1-2 neuron	lineage 1 neuron,FBbt:00048923	0.863726019859314	Within each lineage, neurons appear to acquire similar identities: they express similar sets of transcription factors, use the same neurotransmitter, extend processes in a similar manner and participate in circuits executing a specific behavior (Jessell, 2000; Alaynick et al., 2011; Lu et al., 2015).
PMC7156266	Introduction	2	1	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0	The adult Drosophila ventral nerve cord (VNC), like the vertebrate spinal cord, also manifests a lineage-based organization.
PMC7156266	Introduction	2	1	Drosophila	FBbt:00000001	organism	Drosophila,FBbt:00000001,whole organism	1.0	The adult Drosophila ventral nerve cord (VNC), like the vertebrate spinal cord, also manifests a lineage-based organization.
PMC7156266	Introduction	2	1	ventral nerve cord	FBbt:00005097	ventral nerve cord	ventral nervous system,FBbt:00005097	1.0	The adult Drosophila ventral nerve cord (VNC), like the vertebrate spinal cord, also manifests a lineage-based organization.
PMC7156266	Introduction	2	1	VNC	FBbt:00001102	larval ventral nerve cord	larval ventral ganglion,FBbt:00001102,ventral cord,vnc	1.0	The adult Drosophila ventral nerve cord (VNC), like the vertebrate spinal cord, also manifests a lineage-based organization.
PMC7156266	Introduction	2	2	VNC	FBbt:00001102	larval ventral nerve cord	larval ventral ganglion,FBbt:00001102,ventral cord,vnc	1.0	The cellular complexity of the VNC arises from a set of segmentally repeated set of 30 paired and one unpaired neural stem cells (Neuroblasts [NBs]), which arise at stereotypic locations during early development (Doe, 1992).
PMC7156266	Introduction	2	2	Neuroblasts	FBbt:00005146	neuroblast	NB,FBbt:00005146,neural stem cell	0.9228275418281555	The cellular complexity of the VNC arises from a set of segmentally repeated set of 30 paired and one unpaired neural stem cells (Neuroblasts [NBs]), which arise at stereotypic locations during early development (Doe, 1992).
PMC7156266	Introduction	2	3	larval	FBbt:00005837	embryonic/larval neuromuscular junction	larval NMJ,FBbt:00005837,larval neuromuscular junction	0.9999999403953552	These individually identifiable NBs undergo two major phases of proliferation: the embryonic phase generates the functional neurons of the larval CNS, some of which are remodeled to function in the adult, and the post-embryonic phase generates most of the adult neurons (Truman and Bate, 1988; Truman, 1990; Prokop and Technau, 1991; Bossing et al., 1996; Schmid et al., 1999; Consoulas et al., 2002).
PMC7156266	Introduction	2	3	CNS	FBbt:00005094	central nervous system	CNS,FBbt:00005094	1.0	These individually identifiable NBs undergo two major phases of proliferation: the embryonic phase generates the functional neurons of the larval CNS, some of which are remodeled to function in the adult, and the post-embryonic phase generates most of the adult neurons (Truman and Bate, 1988; Truman, 1990; Prokop and Technau, 1991; Bossing et al., 1996; Schmid et al., 1999; Consoulas et al., 2002).
PMC7156266	Introduction	2	3	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0	These individually identifiable NBs undergo two major phases of proliferation: the embryonic phase generates the functional neurons of the larval CNS, some of which are remodeled to function in the adult, and the post-embryonic phase generates most of the adult neurons (Truman and Bate, 1988; Truman, 1990; Prokop and Technau, 1991; Bossing et al., 1996; Schmid et al., 1999; Consoulas et al., 2002).
PMC7156266	Introduction	2	4	NB	FBbt:00005146	neuroblast	NB,FBbt:00005146,neural stem cell	1.0	The division mode within NB lineages adds another layer to the lineage-based organization of the VNC.
PMC7156266	Introduction	2	4	VNC	FBbt:00001102	larval ventral nerve cord	larval ventral ganglion,FBbt:00001102,ventral cord,vnc	1.0	The division mode within NB lineages adds another layer to the lineage-based organization of the VNC.
PMC7156266	Introduction	2	5	NB	FBbt:00005146	neuroblast	NB,FBbt:00005146,neural stem cell	1.0	Each NB generates a secondary precursor cell, which divides via Notch-mediated asymmetric cell division to generate two neurons with distinct identities (Spana and Doe, 1996; Skeath and Doe, 1998).
PMC7156266	Introduction	2	5	secondary	FBbt:00047096	secondary neuron	adult-specific neuron,FBbt:00047096,postembryonic neuron	0.9600140452384949	Each NB generates a secondary precursor cell, which divides via Notch-mediated asymmetric cell division to generate two neurons with distinct identities (Spana and Doe, 1996; Skeath and Doe, 1998).
PMC7156266	Introduction	2	5	precursor cell	FBbt:00001432	MP3 precursor	MP3 cell,FBbt:00001432,Midline precursor 3 cell,UMI precursor,unpaired median interneuron precursor	0.8946755528450012	Each NB generates a secondary precursor cell, which divides via Notch-mediated asymmetric cell division to generate two neurons with distinct identities (Spana and Doe, 1996; Skeath and Doe, 1998).
PMC7156266	Introduction	2	6	NB	FBbt:00005146	neuroblast	NB,FBbt:00005146,neural stem cell	1.0	After many rounds of such cell divisions, each NB ends up producing two distinct hemilineages of neurons, termed Notch-ON or the ‘A’ and Notch-OFF or the ‘B’ hemilineage.
PMC7156266	Introduction	2	7	postembryonic hemilineages	FBbt:00048898	lineage 2 secondary neuron	hemilineage 2A secondary neuron,FBbt:00048898,lineage NB2-1 Notch ON secondary neuron,lineage NB2-1 secondary neuron,postembryonic 2A hemilineage neuron,postembryonic lineage 2 neuron,postembryonic lineage NB2-1 Notch ON neuron,postembryonic lineage NB2-1 neuron	0.8849684000015259	In this paper, we focus only on postembryonic hemilineages, which from this point on in the paper we refer to as hemilineages for simplicity.
PMC7156266	Introduction	2	8	hemilineage	FBbt:00049539	Notch ON hemilineage neuron	A hemilineage neuron,FBbt:00049539	0.903265118598938	Within a hemilineage, neurons acquire similar fates based on transcription factor expression, neurotransmitter usage, and axonal projection (Truman et al., 2010; Lacin et al., 2014; Lacin et al., 2019).
PMC7156266	Introduction	2	9	hemilineage	FBbt:00049539	Notch ON hemilineage neuron	A hemilineage neuron,FBbt:00049539	0.903265118598938	Moreover, neurons of each hemilineage appear dedicated for specific behaviors.
PMC7156266	Introduction	2	11	VNC	FBbt:00001102	larval ventral nerve cord	larval ventral ganglion,FBbt:00001102,ventral cord,vnc	1.0	Thus, hemilineages represent the fundamental developmental and functional unit of the VNC.
PMC7156266	Introduction	3	1	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0	We previously mapped the embryonic origin, axonal projection pattern, transcription factor expression, and neurotransmitter usage of essentially all hemilineages in the adult Drosophila VNC (Truman et al., 2004; Truman et al., 2010; Lacin et al., 2014; Harris et al., 2015; Lacin and Truman, 2016; Shepherd et al., 2016; Lacin et al., 2019; Shepherd et al., 2019).
PMC7156266	Introduction	3	1	Drosophila	FBbt:00000001	organism	Drosophila,FBbt:00000001,whole organism	1.0	We previously mapped the embryonic origin, axonal projection pattern, transcription factor expression, and neurotransmitter usage of essentially all hemilineages in the adult Drosophila VNC (Truman et al., 2004; Truman et al., 2010; Lacin et al., 2014; Harris et al., 2015; Lacin and Truman, 2016; Shepherd et al., 2016; Lacin et al., 2019; Shepherd et al., 2019).
PMC7156266	Introduction	3	1	VNC	FBbt:00001102	larval ventral nerve cord	larval ventral ganglion,FBbt:00001102,ventral cord,vnc	1.0	We previously mapped the embryonic origin, axonal projection pattern, transcription factor expression, and neurotransmitter usage of essentially all hemilineages in the adult Drosophila VNC (Truman et al., 2004; Truman et al., 2010; Lacin et al., 2014; Harris et al., 2015; Lacin and Truman, 2016; Shepherd et al., 2016; Lacin et al., 2019; Shepherd et al., 2019).
PMC7156266	Introduction	3	3	VNC	FBbt:00001102	larval ventral nerve cord	larval ventral ganglion,FBbt:00001102,ventral cord,vnc	1.0	Unc-4, an evolutionarily conserved transcriptional repressor, is expressed post-mitotically in seven of the 14 cholinergic hemilineages in the VNC: three ‘A’ -Notch-ON- hemilineages (11A, 12A, and 17A) and four ‘B’ -Notch-OFF- hemilineages (7B, 18B, 19B, and 23B) (Miller et al., 1992; Rovescalli et al., 1996; Lacin et al., 2014; Lacin et al., 2019; Nittoli et al., 2019).
PMC7156266	Introduction	3	5	GABAergic	FBbt:00007228	GABAergic neuron	GABA-ergic neuron,FBbt:00007228	0.9727698564529419	For the remaining three (11A, 12A, and 19B), the neurons of the sibling hemilineage are GABAergic (Lacin et al., 2019).
PMC7156266	Introduction	3	6	hemilineage	FBbt:00049539	Notch ON hemilineage neuron	A hemilineage neuron,FBbt:00049539	0.903265118598938	Unc-4 expression in these hemilineages is restricted to postmitotic neurons and it appears to mark uniformly all neurons within a hemilineage during development and adult life (Lacin et al., 2014; Lacin and Truman, 2016).
PMC7156266	Introduction	3	6	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0	Unc-4 expression in these hemilineages is restricted to postmitotic neurons and it appears to mark uniformly all neurons within a hemilineage during development and adult life (Lacin et al., 2014; Lacin and Truman, 2016).
PMC7156266	Introduction	4	1	GABAergic fate	FBbt:00007228	GABAergic neuron	GABA-ergic neuron,FBbt:00007228	0.8543471097946167	We generated a set of precise genetic tools that allowed us to uncover lineage-specific functions for Unc-4: in the 11A hemilineage, Unc-4 drives the cholinergic identity and suppresses the GABAergic fate; in the 7B hemilineage, Unc-4 promotes correct axonal projection patterns and the ability of flies to execute a stereotyped flight take-off behavior.
PMC7156266	Introduction	4	2	precursors	FBbt:00001432	MP3 precursor	MP3 cell,FBbt:00001432,Midline precursor 3 cell,UMI precursor,unpaired median interneuron precursor	0.8704842329025269	We also find that Unc-4 is expressed in the precursors of chordotonal sensory neurons and required for the development of these sensory organs, with functional data indicating Unc-4 functions in this lineage to promote climbing, walking, and grooming activities.
PMC7156266	Introduction	4	2	lineage	FBbt:00048923	lineage NB1-2 neuron	lineage 1 neuron,FBbt:00048923	0.863726019859314	We also find that Unc-4 is expressed in the precursors of chordotonal sensory neurons and required for the development of these sensory organs, with functional data indicating Unc-4 functions in this lineage to promote climbing, walking, and grooming activities.
PMC7156266	Results	1	1	postembryonic	FBbt:00047096	secondary neuron	adult-specific neuron,FBbt:00047096,postembryonic neuron	0.9620468020439148	In the absence of extant mutant alleles of unc-4 gene, we used CRISPR/Cas9 technology to engineer both null and conditional null alleles of unc-4 as well as GAL4 and split-GAL4 reporter lines of unc-4 in order to assess unc-4 function in the postembryonic CNS (Figure 1; see also Materials and methods).
PMC7156266	Results	1	1	CNS	FBbt:00005094	central nervous system	CNS,FBbt:00005094	1.0	In the absence of extant mutant alleles of unc-4 gene, we used CRISPR/Cas9 technology to engineer both null and conditional null alleles of unc-4 as well as GAL4 and split-GAL4 reporter lines of unc-4 in order to assess unc-4 function in the postembryonic CNS (Figure 1; see also Materials and methods).
PMC7156266	Results	1	4	B	FBbt:00002345	abdominal desD neuron	b,FBbt:00002345,dc2,dp2,p9	1.0	To generate the unc-4^null mutant line, we used Flippase (FLP) to excise the 2^nd and 3^rd exons of unc-4 in the germline, generating an unc-4 allele that lacks the homeodomain (Figure 1A,B).
PMC7156266	Results	2	1	DBD	FBbt:00002442	abdominal dorsal bipolar neuron dbp	DLN,FBbt:00002442,dbd,dorsal bipolar dendrite neuron,dorsal bipolar neuron	1.0	To generate GAL4 and split GAL4 lines reporter lines of unc-4, we used Trojan-GAL4 system (Diao et al., 2015) to insert three different GAL4 exons - GAL4, GAL4-AD, and GAL4-DBD into the attP site of the unc-4^FRT line (DBD: DNA binding domain of GAL4; AD: activation domain of GAL4).
PMC7156266	Results	2	1	AD	FBbt:00047119	larval anterior dorsal commissure	aD,FBbt:00047119,larval antero-dorsal commissure	1.0	To generate GAL4 and split GAL4 lines reporter lines of unc-4, we used Trojan-GAL4 system (Diao et al., 2015) to insert three different GAL4 exons - GAL4, GAL4-AD, and GAL4-DBD into the attP site of the unc-4^FRT line (DBD: DNA binding domain of GAL4; AD: activation domain of GAL4).
PMC7156266	Results	2	2	VNC	FBbt:00001102	larval ventral nerve cord	larval ventral ganglion,FBbt:00001102,ventral cord,vnc	1.0	When crossed to appropriate transgenes, each of these alleles faithfully recapitulated Unc-4 expression in the VNC and brain in the larval and adult CNS (Figure 1D-F and not shown).
PMC7156266	Results	2	2	brain	FBbt:00110636	adult cerebral ganglion	CRG,FBbt:00110636,SPG,adult supraesophageal ganglion,brain,cerebrum	1.0	When crossed to appropriate transgenes, each of these alleles faithfully recapitulated Unc-4 expression in the VNC and brain in the larval and adult CNS (Figure 1D-F and not shown).
