file_name	section	paragraph	sentence_num	mention_text	candidate_entity_iri	candidate_entity_label	candidate_entity_aliases	confidence	sentence
PMC8252886	In Brief	1	1	posterior lateral protocerebrum	FBbt:00040044	posterior lateral protocerebrum	CVLP,FBbt:00040044,PLP,SPP,plpr,posteriolateral protocerebrum,posterior-lateral protocerebrum,posteriorlateral protocerebrum	1.0	Li et al. find that the dorsal accessory calyx of the Drosophila melanogaster mushroom body integrates visual input from the lobula and the posterior lateral protocerebrum.
PMC8252886	INTRODUCTION	1	3	olfactory	FBbt:00051298	olfactory projection neuron	olfactory PN,FBbt:00051298	0.8870711922645569	Through only two neuronal layers, olfactory information-the identity of an odor and its concentration-is relayed to higher brain centers (Leinwand and Chalasani, 2011).
PMC8252886	INTRODUCTION	1	9	Drosophila	FBbt:00000001	organism	Drosophila,FBbt:00000001,whole organism	1.0	Deciphering the fundamental neuronal mechanisms that underlie multisensory integration requires a model system such as the Drosophila melanogaster mushroom body, which consists of a relatively small number of neurons whose connections can be charted reliably.
PMC8252886	INTRODUCTION	2	1	Drosophila	FBbt:00000001	organism	Drosophila,FBbt:00000001,whole organism	1.0	The Drosophila mushroom body is formed by ∼2,000 neurons-called the Kenyon cells-and has long been studied for its essential role in the formation of olfactory associative memories (Aso et al., 2014; Hige, 2018).
PMC8252886	INTRODUCTION	2	1	mushroom body	FBbt:00005801	mushroom body	MB,FBbt:00005801,corpora pedunculata	1.0	The Drosophila mushroom body is formed by ∼2,000 neurons-called the Kenyon cells-and has long been studied for its essential role in the formation of olfactory associative memories (Aso et al., 2014; Hige, 2018).
PMC8252886	INTRODUCTION	2	1	Kenyon	FBbt:00003686	Kenyon cell	KC,FBbt:00003686,MB neuron,intrinsic cell of mushroom body,intrinsic neuron of mushroom body,mature Kenyon cell,mushroom body neuron	0.8895178437232971	The Drosophila mushroom body is formed by ∼2,000 neurons-called the Kenyon cells-and has long been studied for its essential role in the formation of olfactory associative memories (Aso et al., 2014; Hige, 2018).
PMC8252886	INTRODUCTION	2	1	Aso	FBbt:00052043	larval anal sense organ	ASO,FBbt:00052043,SO1,sc1,t1,ventral anal sensillum	1.0	The Drosophila mushroom body is formed by ∼2,000 neurons-called the Kenyon cells-and has long been studied for its essential role in the formation of olfactory associative memories (Aso et al., 2014; Hige, 2018).
PMC8252886	INTRODUCTION	2	3	Drosophila	FBbt:00000001	organism	Drosophila,FBbt:00000001,whole organism	1.0	Evidence in Drosophila melanogaster shows that the mushroom body is more than an olfactory center, as it is also required for the formation of visual and gustatory associative memories (Liu et al., 1999; Masek and Scott, 2010; Vogt et al., 2014).
PMC8252886	INTRODUCTION	2	3	mushroom body	FBbt:00005801	mushroom body	MB,FBbt:00005801,corpora pedunculata	1.0	Evidence in Drosophila melanogaster shows that the mushroom body is more than an olfactory center, as it is also required for the formation of visual and gustatory associative memories (Liu et al., 1999; Masek and Scott, 2010; Vogt et al., 2014).
PMC8252886	INTRODUCTION	2	4	mushroom body	FBbt:00005801	mushroom body	MB,FBbt:00005801,corpora pedunculata	1.0	However, the identity of the neurons that connect the mushroom body to other sensory systems remains poorly characterized.
PMC8252886	INTRODUCTION	2	5	mushroom body	FBbt:00005801	mushroom body	MB,FBbt:00005801,corpora pedunculata	1.0	Thus, a first step toward understanding how the mushroom body integrates multisensory information is to identify such non-olfactory mushroom body input neurons and the genetic tools necessary to manipulate these neurons.
PMC8252886	INTRODUCTION	3	1	mushroom body	FBbt:00005801	mushroom body	MB,FBbt:00005801,corpora pedunculata	1.0	The mushroom body receives its input through its calyx and sends its output through its lobes.
PMC8252886	INTRODUCTION	3	1	calyx	FBbt:00003685	mushroom body calyx	CA,FBbt:00003685,calyx,calyx of corpora pedunculata,calyx of mushroom body,main calyx	1.0	The mushroom body receives its input through its calyx and sends its output through its lobes.
PMC8252886	INTRODUCTION	3	2	neuropil	FBbt:00005139	neuropil	neuropil,FBbt:00005139	1.0	The calyx-a morphologically distinct neuropil containing the synapses formed between projection neurons and Kenyon cells-can be divided into four, non-overlapping regions: one main calyx as well as three accessory calyces named the dorsal, lateral, and ventral accessory calyces (Aso et al., 2014; Yagi et al., 2016).
PMC8252886	INTRODUCTION	3	2	calyx	FBbt:00003685	mushroom body calyx	CA,FBbt:00003685,calyx,calyx of corpora pedunculata,calyx of mushroom body,main calyx	1.0	The calyx-a morphologically distinct neuropil containing the synapses formed between projection neurons and Kenyon cells-can be divided into four, non-overlapping regions: one main calyx as well as three accessory calyces named the dorsal, lateral, and ventral accessory calyces (Aso et al., 2014; Yagi et al., 2016).
PMC8252886	INTRODUCTION	3	2	lateral	FBbt:00004044	LN period neuron	LC,FBbt:00004044,LN,LN per neuron,adult lateral neuron,lateral cell,lateral neuron	0.8629997968673706	The calyx-a morphologically distinct neuropil containing the synapses formed between projection neurons and Kenyon cells-can be divided into four, non-overlapping regions: one main calyx as well as three accessory calyces named the dorsal, lateral, and ventral accessory calyces (Aso et al., 2014; Yagi et al., 2016).
PMC8252886	INTRODUCTION	3	3	mushroom body output	FBbt:00047953	mushroom body output neuron	MBON,FBbt:00047953	0.9785858988761902	The five output lobes-the α, α’, β, β’, and γ lobes-contain the synapses formed between Kenyon cells, mushroom body output neurons, and dopaminergic neurons (Aso et al., 2014).
PMC8252886	INTRODUCTION	3	4	Aso	FBbt:00052043	larval anal sense organ	ASO,FBbt:00052043,SO1,sc1,t1,ventral anal sensillum	1.0	With respect to these input and output regions, Kenyon cells can be divided into seven distinct types (Aso et al., 2014).
PMC8252886	INTRODUCTION	3	5	α’/β’_ap	FBbt:00047076	mushroom body anterior-posterior layer of beta' lobe slice 1	b'1ap,FBbt:00047076,beta'1ap	1.0	Of these seven types, five types-the α/β_c, α/β_s, α’/β’_ap, α’/β’_m, and γ_main Kenyon cells-extend their dendrites only into the main calyx and their axons along one or two lobes.
PMC8252886	INTRODUCTION	3	5	γ_main	FBbt:00047084	mushroom body main layer of gamma lobe slice 3	g3main,FBbt:00047084,gamma3main	0.9999999403953552	Of these seven types, five types-the α/β_c, α/β_s, α’/β’_ap, α’/β’_m, and γ_main Kenyon cells-extend their dendrites only into the main calyx and their axons along one or two lobes.
PMC8252886	INTRODUCTION	3	5	Kenyon	FBbt:00003686	Kenyon cell	KC,FBbt:00003686,MB neuron,intrinsic cell of mushroom body,intrinsic neuron of mushroom body,mature Kenyon cell,mushroom body neuron	0.8895178437232971	Of these seven types, five types-the α/β_c, α/β_s, α’/β’_ap, α’/β’_m, and γ_main Kenyon cells-extend their dendrites only into the main calyx and their axons along one or two lobes.
PMC8252886	INTRODUCTION	3	5	calyx	FBbt:00003685	mushroom body calyx	CA,FBbt:00003685,calyx,calyx of corpora pedunculata,calyx of mushroom body,main calyx	1.0	Of these seven types, five types-the α/β_c, α/β_s, α’/β’_ap, α’/β’_m, and γ_main Kenyon cells-extend their dendrites only into the main calyx and their axons along one or two lobes.
PMC8252886	INTRODUCTION	3	6	calyx	FBbt:00003685	mushroom body calyx	CA,FBbt:00003685,calyx,calyx of corpora pedunculata,calyx of mushroom body,main calyx	1.0	Most of the neurons that project to the main calyx emerge from the antennal lobe, the primary olfactory center in the Drosophila brain.
PMC8252886	INTRODUCTION	3	6	antennal lobe	FBbt:00007401	adult antennal lobe	AL,FBbt:00007401,adult olfactory lobe	0.9404340386390686	Most of the neurons that project to the main calyx emerge from the antennal lobe, the primary olfactory center in the Drosophila brain.
PMC8252886	INTRODUCTION	3	6	Drosophila	FBbt:00000001	organism	Drosophila,FBbt:00000001,whole organism	1.0	Most of the neurons that project to the main calyx emerge from the antennal lobe, the primary olfactory center in the Drosophila brain.
PMC8252886	INTRODUCTION	3	6	brain	FBbt:00110636	adult cerebral ganglion	CRG,FBbt:00110636,SPG,adult supraesophageal ganglion,brain,cerebrum	1.0	Most of the neurons that project to the main calyx emerge from the antennal lobe, the primary olfactory center in the Drosophila brain.
PMC8252886	INTRODUCTION	3	7	α’/β’_ap	FBbt:00047076	mushroom body anterior-posterior layer of beta' lobe slice 1	b'1ap,FBbt:00047076,beta'1ap	1.0	Thus, α/β_c, α/β_s, α’/β’_ap, α’/β’_m, and γ_main Kenyon cells receive input primarily from the olfactory system (Caron et al., 2013; Aso et al., 2014; Zheng et al., 2018).
PMC8252886	INTRODUCTION	3	7	γ_main	FBbt:00047084	mushroom body main layer of gamma lobe slice 3	g3main,FBbt:00047084,gamma3main	0.9999999403953552	Thus, α/β_c, α/β_s, α’/β’_ap, α’/β’_m, and γ_main Kenyon cells receive input primarily from the olfactory system (Caron et al., 2013; Aso et al., 2014; Zheng et al., 2018).
PMC8252886	INTRODUCTION	4	1	calyx	FBbt:00003685	mushroom body calyx	CA,FBbt:00003685,calyx,calyx of corpora pedunculata,calyx of mushroom body,main calyx	1.0	In contrast, the two other classes of Kenyon cells do not extend their dendrites into the main calyx.
PMC8252886	INTRODUCTION	4	2	main	FBbt:00047084	mushroom body main layer of gamma lobe slice 3	g3main,FBbt:00047084,gamma3main	0.8675462603569031	Instead, the α/β_p Kenyon cells extend their dendrites into the dorsal accessory calyx-avoiding completely the main, lateral, and ventral accessory calyces-and their axons along the α and β lobes.
PMC8252886	INTRODUCTION	4	2	lateral	FBbt:00004044	LN period neuron	LC,FBbt:00004044,LN,LN per neuron,adult lateral neuron,lateral cell,lateral neuron	0.8629997968673706	Instead, the α/β_p Kenyon cells extend their dendrites into the dorsal accessory calyx-avoiding completely the main, lateral, and ventral accessory calyces-and their axons along the α and β lobes.
PMC8252886	INTRODUCTION	4	3	ventral accessory calyx	FBbt:00048332	adult mushroom body lateral accessory calyx	lACA,FBbt:00048332,lateral accessory calyx	0.8889974355697632	Likewise, the γ_d Kenyon cells extend their dendrites exclusively into the ventral accessory calyx and their axons along the γ lobe (Aso et al., 2014; Vogt et al., 2016).
PMC8252886	INTRODUCTION	4	5	ventral accessory calyx	FBbt:00048332	adult mushroom body lateral accessory calyx	lACA,FBbt:00048332,lateral accessory calyx	0.8889974355697632	There is evidence suggesting that the ventral accessory calyx receives input from the medulla, a region of the optic lobe that specializes in processing brightness and color (Morante and Desplan, 2008; Vogt et al., 2016).
PMC8252886	INTRODUCTION	4	5	medulla	FBbt:00003748	medulla	ME,FBbt:00003748,Med,m,optic medulla	1.0	There is evidence suggesting that the ventral accessory calyx receives input from the medulla, a region of the optic lobe that specializes in processing brightness and color (Morante and Desplan, 2008; Vogt et al., 2016).
PMC8252886	INTRODUCTION	4	5	optic lobe	FBbt:00003701	adult optic lobe	OL,FBbt:00003701	0.9481093883514404	There is evidence suggesting that the ventral accessory calyx receives input from the medulla, a region of the optic lobe that specializes in processing brightness and color (Morante and Desplan, 2008; Vogt et al., 2016).
PMC8252886	INTRODUCTION	4	6	dorsal accessory calyx	FBbt:00045007	adult mushroom body dorsal accessory calyx	ACA,FBbt:00045007,dACA,dorsal accessory calyx,mushroom body accessory calyx	1.0	Furthermore, a recent study suggests that the dorsal accessory calyx is a multisensory center that integrates input from multiple sensory pathways, including the olfactory, gustatory, and visual systems (Yagi et al., 2016).
PMC8252886	INTRODUCTION	4	6	olfactory	FBbt:00051298	olfactory projection neuron	olfactory PN,FBbt:00051298	0.8870711922645569	Furthermore, a recent study suggests that the dorsal accessory calyx is a multisensory center that integrates input from multiple sensory pathways, including the olfactory, gustatory, and visual systems (Yagi et al., 2016).
PMC8252886	INTRODUCTION	4	6	gustatory	FBbt:00047946	gustatory projection neuron	TPN,FBbt:00047946,gustatory PN,gustatory second-order neuron,taste projection neuron	0.8929725289344788	Furthermore, a recent study suggests that the dorsal accessory calyx is a multisensory center that integrates input from multiple sensory pathways, including the olfactory, gustatory, and visual systems (Yagi et al., 2016).
PMC8252886	INTRODUCTION	5	2	mushroom body	FBbt:00005801	mushroom body	MB,FBbt:00005801,corpora pedunculata	1.0	We identify two types of mushroom body input neuron that, together, form about half of the total input the α/β_p Kenyon cells receive in the dorsal accessory calyx.
PMC8252886	INTRODUCTION	5	2	neuron	FBbt:00001564	U neuron	U motor neuron,FBbt:00001564,U/CQ neuron	1.0	We identify two types of mushroom body input neuron that, together, form about half of the total input the α/β_p Kenyon cells receive in the dorsal accessory calyx.
PMC8252886	INTRODUCTION	5	2	dorsal accessory calyx	FBbt:00045007	adult mushroom body dorsal accessory calyx	ACA,FBbt:00045007,dACA,dorsal accessory calyx,mushroom body accessory calyx	1.0	We identify two types of mushroom body input neuron that, together, form about half of the total input the α/β_p Kenyon cells receive in the dorsal accessory calyx.
PMC8252886	INTRODUCTION	5	3	neuron	FBbt:00001564	U neuron	U motor neuron,FBbt:00001564,U/CQ neuron	1.0	The first neuronal type-henceforth referred to as _LOPNs-consists of a neuron that projects from the lobula, a region of the optic lobe specialized in detecting visual features, such as shape and motion.
PMC8252886	INTRODUCTION	5	3	lobula	FBbt:00003852	lobula	LO,FBbt:00003852,Lo,Lob	1.0	The first neuronal type-henceforth referred to as _LOPNs-consists of a neuron that projects from the lobula, a region of the optic lobe specialized in detecting visual features, such as shape and motion.
PMC8252886	INTRODUCTION	5	3	optic lobe	FBbt:00003701	adult optic lobe	OL,FBbt:00003701	0.9481093883514404	The first neuronal type-henceforth referred to as _LOPNs-consists of a neuron that projects from the lobula, a region of the optic lobe specialized in detecting visual features, such as shape and motion.
PMC8252886	INTRODUCTION	5	4	posterior lateral protocerebrum	FBbt:00040044	posterior lateral protocerebrum	CVLP,FBbt:00040044,PLP,SPP,plpr,posteriolateral protocerebrum,posterior-lateral protocerebrum,posteriorlateral protocerebrum	1.0	The second type of neuron-henceforth referred to as _PLPPNs-consists of projection neurons that emerge from the posterior lateral protocerebrum, a brain region that receives input from the optic lobe (Otsuna and Ito, 2006; Keleş and Frye, 2017; Wu et al., 2016).
PMC8252886	INTRODUCTION	5	4	optic lobe	FBbt:00003701	adult optic lobe	OL,FBbt:00003701	0.9481093883514404	The second type of neuron-henceforth referred to as _PLPPNs-consists of projection neurons that emerge from the posterior lateral protocerebrum, a brain region that receives input from the optic lobe (Otsuna and Ito, 2006; Keleş and Frye, 2017; Wu et al., 2016).
PMC8252886	INTRODUCTION	5	5	LOPN	FBbt:20002842	adult lobula-dorsal accessory calyx projection neuron	LOPN,FBbt:20002842,SLP448,adult SLP448 neuron,adult superior lateral protocerebrum neuron 448	1.0	Interestingly, _LOPN and _PLPPNs do not project to the ventral accessory calyx and do not connect to the γ_d Kenyon cells.
PMC8252886	INTRODUCTION	5	5	ventral accessory calyx	FBbt:00048332	adult mushroom body lateral accessory calyx	lACA,FBbt:00048332,lateral accessory calyx	0.8889974355697632	Interestingly, _LOPN and _PLPPNs do not project to the ventral accessory calyx and do not connect to the γ_d Kenyon cells.
PMC8252886	INTRODUCTION	5	6	mushroom body	FBbt:00005801	mushroom body	MB,FBbt:00005801,corpora pedunculata	1.0	Based on these findings, we conclude that there are two parallel pathways that convey visual information to the mushroom body: a pathway projecting from the medulla to the γ_d Kenyon cells and another pathway projecting from the lobula and posterior lateral protocerebrum to the α/β_p Kenyon cells.
PMC8252886	INTRODUCTION	5	6	medulla	FBbt:00003748	medulla	ME,FBbt:00003748,Med,m,optic medulla	1.0	Based on these findings, we conclude that there are two parallel pathways that convey visual information to the mushroom body: a pathway projecting from the medulla to the γ_d Kenyon cells and another pathway projecting from the lobula and posterior lateral protocerebrum to the α/β_p Kenyon cells.
PMC8252886	INTRODUCTION	5	6	lobula	FBbt:00003852	lobula	LO,FBbt:00003852,Lo,Lob	1.0	Based on these findings, we conclude that there are two parallel pathways that convey visual information to the mushroom body: a pathway projecting from the medulla to the γ_d Kenyon cells and another pathway projecting from the lobula and posterior lateral protocerebrum to the α/β_p Kenyon cells.
PMC8252886	INTRODUCTION	5	6	posterior lateral protocerebrum	FBbt:00040044	posterior lateral protocerebrum	CVLP,FBbt:00040044,PLP,SPP,plpr,posteriolateral protocerebrum,posterior-lateral protocerebrum,posteriorlateral protocerebrum	1.0	Based on these findings, we conclude that there are two parallel pathways that convey visual information to the mushroom body: a pathway projecting from the medulla to the γ_d Kenyon cells and another pathway projecting from the lobula and posterior lateral protocerebrum to the α/β_p Kenyon cells.
PMC8252886	RESULTS; Neurons Projecting to the Dorsal Accessory Calyx Emerge from Different Brain Regions	1	1	dorsal accessory calyx	FBbt:00045007	adult mushroom body dorsal accessory calyx	ACA,FBbt:00045007,dACA,dorsal accessory calyx,mushroom body accessory calyx	1.0	The dorsal accessory calyx is a neuropil formed from the synapses connecting ~90 α/β_p Kenyon cells to their input neurons (Figure 1A; Aso et al., 2014).
PMC8252886	RESULTS; Neurons Projecting to the Dorsal Accessory Calyx Emerge from Different Brain Regions	1	1	neuropil	FBbt:00005139	neuropil	neuropil,FBbt:00005139	1.0	The dorsal accessory calyx is a neuropil formed from the synapses connecting ~90 α/β_p Kenyon cells to their input neurons (Figure 1A; Aso et al., 2014).
PMC8252886	RESULTS; Neurons Projecting to the Dorsal Accessory Calyx Emerge from Different Brain Regions	1	2	GFP	FBbt:00001788	female genital primordium (male)	RFP,FBbt:00001788,male repressed primordium,repressed female genital primordium,rfp	1.0	Using transgenic lines that drive expression specifically in the α/β_p Kenyon cells (the R85D07-GAL4_DBD, R13F02-GAL4_AD transgenic line also known as the MB371-GAL4) and transgenic lines that express a photo-activatable form of green fluorescent protein (GFP) or PA-GFP (a combination of the UAS-C3PA-GFP and UAS-SPA-GFP transgenic lines, henceforth referred to as UAS-PA-GFP), we photo-labeled individual α/β_p Kenyon cells similarly as described in a previous study (Aso et al., 2014; Datta et al., 2008; Ruta et al., 2010).
PMC8252886	RESULTS; Neurons Projecting to the Dorsal Accessory Calyx Emerge from Different Brain Regions	1	2	UAS-C3PA-GFP	FBbt:00001788	female genital primordium (male)	RFP,FBbt:00001788,male repressed primordium,repressed female genital primordium,rfp	1.0	Using transgenic lines that drive expression specifically in the α/β_p Kenyon cells (the R85D07-GAL4_DBD, R13F02-GAL4_AD transgenic line also known as the MB371-GAL4) and transgenic lines that express a photo-activatable form of green fluorescent protein (GFP) or PA-GFP (a combination of the UAS-C3PA-GFP and UAS-SPA-GFP transgenic lines, henceforth referred to as UAS-PA-GFP), we photo-labeled individual α/β_p Kenyon cells similarly as described in a previous study (Aso et al., 2014; Datta et al., 2008; Ruta et al., 2010).
PMC8252886	RESULTS; Neurons Projecting to the Dorsal Accessory Calyx Emerge from Different Brain Regions	1	3	dorsal accessory calyx	FBbt:00045007	adult mushroom body dorsal accessory calyx	ACA,FBbt:00045007,dACA,dorsal accessory calyx,mushroom body accessory calyx	1.0	We found that individual α/β_p Kenyon cells extend on average 5 ± 1 claw-shaped dendritic terminals (n = 13) exclusively into the dorsal accessory calyx (Figures 1B and 1D) and project their axons along the α and β lobes (not depicted).
PMC8252886	RESULTS; Neurons Projecting to the Dorsal Accessory Calyx Emerge from Different Brain Regions	1	4	Kenyon cell	FBbt:00003686	Kenyon cell	KC,FBbt:00003686,MB neuron,intrinsic cell of mushroom body,intrinsic neuron of mushroom body,mature Kenyon cell,mushroom body neuron	1.0	The overall morphology of α/β_p Kenyon cells is similar to the morphology of other types of α/β Kenyon cell; for instance, individual α/β_s Kenyon cells extend on average 6 ± 1 claw-shaped dendritic terminals (n = 12) exclusively in the main calyx (Figure 1C) and project their axons along the α and β lobes (not depicted).
PMC8252886	RESULTS; Neurons Projecting to the Dorsal Accessory Calyx Emerge from Different Brain Regions	1	4	calyx	FBbt:00003685	mushroom body calyx	CA,FBbt:00003685,calyx,calyx of corpora pedunculata,calyx of mushroom body,main calyx	1.0	The overall morphology of α/β_p Kenyon cells is similar to the morphology of other types of α/β Kenyon cell; for instance, individual α/β_s Kenyon cells extend on average 6 ± 1 claw-shaped dendritic terminals (n = 12) exclusively in the main calyx (Figure 1C) and project their axons along the α and β lobes (not depicted).
PMC8252886	RESULTS; Neurons Projecting to the Dorsal Accessory Calyx Emerge from Different Brain Regions	1	6	dorsal accessory calyx	FBbt:00045007	adult mushroom body dorsal accessory calyx	ACA,FBbt:00045007,dACA,dorsal accessory calyx,mushroom body accessory calyx	1.0	It is also worth noting that the border of the dorsal accessory calyx is looser than the compact and well-defined circular border of the main calyx.
PMC8252886	RESULTS; Neurons Projecting to the Dorsal Accessory Calyx Emerge from Different Brain Regions	1	6	calyx	FBbt:00003685	mushroom body calyx	CA,FBbt:00003685,calyx,calyx of corpora pedunculata,calyx of mushroom body,main calyx	1.0	It is also worth noting that the border of the dorsal accessory calyx is looser than the compact and well-defined circular border of the main calyx.
PMC8252886	RESULTS; Neurons Projecting to the Dorsal Accessory Calyx Emerge from Different Brain Regions	1	7	dorsal accessory calyx	FBbt:00045007	adult mushroom body dorsal accessory calyx	ACA,FBbt:00045007,dACA,dorsal accessory calyx,mushroom body accessory calyx	1.0	Individual α/β_p Kenyon cells can extend dendrites further away from the core of the dorsal accessory calyx, resulting in an irregularly shaped calyx (Figure 1D).
PMC8252886	RESULTS; Neurons Projecting to the Dorsal Accessory Calyx Emerge from Different Brain Regions	1	7	calyx	FBbt:00003685	mushroom body calyx	CA,FBbt:00003685,calyx,calyx of corpora pedunculata,calyx of mushroom body,main calyx	1.0	Individual α/β_p Kenyon cells can extend dendrites further away from the core of the dorsal accessory calyx, resulting in an irregularly shaped calyx (Figure 1D).
PMC8252886	RESULTS; Neurons Projecting to the Dorsal Accessory Calyx Emerge from Different Brain Regions	1	9	mushroom body	FBbt:00005801	mushroom body	MB,FBbt:00005801,corpora pedunculata	1.0	Thus, the α/β_p Kenyon cells resemble α/β_s and α/β_c Kenyon cells but also differ from them in one major way: the dendrites of the α/β_s and α/β_c Kenyon cells exclusively innervate the main calyx-a region known to receive most of its input from the olfactory system-whereas dendrites of the α/β_p Kenyon cells exclusively innervate the dorsal accessory calyx-a poorly characterized region of the mushroom body.
PMC8252886	RESULTS; Neurons Projecting to the Dorsal Accessory Calyx Emerge from Different Brain Regions	2	1	dorsal accessory calyx	FBbt:00045007	adult mushroom body dorsal accessory calyx	ACA,FBbt:00045007,dACA,dorsal accessory calyx,mushroom body accessory calyx	1.0	To identify neurons that project to the dorsal accessory calyx and connect to the α/β_p Kenyon cells, we used a targeted photo-labeling technique that was adapted from previously published techniques (Aso et al., 2014; Datta et al., 2008; Ruta et al., 2010).
PMC8252886	RESULTS; Neurons Projecting to the Dorsal Accessory Calyx Emerge from Different Brain Regions	2	2	dorsal accessory calyx	FBbt:00045007	adult mushroom body dorsal accessory calyx	ACA,FBbt:00045007,dACA,dorsal accessory calyx,mushroom body accessory calyx	1.0	In order to only photo-label the neurons projecting to the dorsal accessory calyx, and not the α/β_p Kenyon cells, we used a combination of transgenes that, in concert, drive the expression of PA-GFP in all neurons except the Kenyon cells (the N-Synaptobrevin-GAL4, MB247-GAL80, and UAS-PA-GFP transgenes); instead, Kenyon cells were labeled with the red fluorescent protein DsRed using the MB247-DsRed transgene (Figure 2A).
PMC8252886	RESULTS; Neurons Projecting to the Dorsal Accessory Calyx Emerge from Different Brain Regions	2	3	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0	The brains of adult flies carrying all the aforementioned transgenes were dissected and imaged using two-photon microscopy (Figures 2B and 2C).
